Zipcode,CKD,htn,dm,ed,anemia,INF_HOSP,cvd_hosp,ZIP,STATE,STATECODE,CITY,COUNTY,COUNTYNM,year
31069,0,0,1,0,0,1,0,31069,13,GA,Perry,153,Houston,2013
31088,0,0,0,0,0,0,0,31088,13,GA,Warner Robins,153,Houston,2013
31201,0,0,0,1,0,1,0,31201,13,GA,Macon,21,Bibb,2013
31204,0,0,0,0,0,0,0,31204,13,GA,Macon,21,Bibb,2013
31206,0,0,0,0,0,0,0,31206,13,GA,Macon,21,Bibb,2013
31211,0,0,0,1,0,1,0,31211,13,GA,Macon,21,Bibb,2013
31217,0,1,1,2,0,1,0,31217,13,GA,Macon,21,Bibb,2013
31313,0,0,1,1,0,1,0,31313,13,GA,Hinesville,179,Liberty,2013
31315,0,1,0,1,0,0,0,31315,13,GA,Fort Stewart,179,Liberty,2013
31316,0,0,0,0,2,1,0,31316,13,GA,Ludowici,183,Long,2013
31321,0,0,0,1,0,0,0,31321,13,GA,Pembroke,29,Bryan,2013
31404,0,0,0,1,0,0,0,31404,13,GA,Savannah,51,Chatham,2013
31405,0,0,0,2,0,1,0,31405,13,GA,Savannah,51,Chatham,2013
31407,0,0,0,2,0,0,0,31407,13,GA,Port Wentworth,51,Chatham,2013
31410,1,0,0,1,1,1,1,31410,13,GA,Savannah,51,Chatham,2013
31503,0,0,0,0,0,0,0,31503,13,GA,Waycross,299,Ware,2013
31522,0,0,0,3,0,2,0,31522,13,GA,Saint Simons Island,127,Glynn,2013
31539,0,0,0,0,0,0,0,31539,13,GA,Hazlehurst,161,Jeff Davis,2013
31548,0,0,1,0,0,0,0,31548,13,GA,Kingsland,39,Camden,2013
31558,0,0,1,1,0,0,0,31558,13,GA,Saint Marys,39,Camden,2013
31602,0,2,1,2,0,1,0,31602,13,GA,Valdosta,185,Lowndes,2013
31637,0,0,0,0,0,0,0,31637,13,GA,Lenox,75,Cook,2013
31645,0,0,1,0,0,0,0,31645,13,GA,Ray City,19,Berrien,2013
31705,1,1,1,1,1,1,0,31705,13,GA,Albany,95,Dougherty,2013
31707,0,1,0,0,0,0,1,31707,13,GA,Albany,95,Dougherty,2013
31711,0,0,0,0,0,0,0,31711,13,GA,Andersonville,261,Sumter,2013
31750,0,0,0,0,0,1,0,31750,13,GA,Fitzgerald,17,Ben Hill,2013
31758,0,0,0,0,0,0,0,31758,13,GA,Thomasville,275,Thomas,2013
31768,0,0,0,1,0,1,0,31768,13,GA,Moultrie,71,Colquitt,2013
31788,0,0,0,1,0,1,0,31788,13,GA,Moultrie,71,Colquitt,2013
31793,0,0,0,1,0,1,0,31793,13,GA,Tifton,277,Tift,2013
31901,0,0,0,0,0,0,0,31901,13,GA,Columbus,215,Muscogee,2013
31906,0,0,1,0,0,0,0,31906,13,GA,Columbus,215,Muscogee,2013
31909,0,0,0,0,0,0,0,31909,13,GA,Columbus,215,Muscogee,2013
31995,0,0,0,1,0,1,0,31995,13,GA,Fort Benning,215,Muscogee,2013
32025,0,0,1,3,0,0,0,32025,12,FL,Lake City,23,Columbia,2013
32034,0,0,0,0,0,0,0,32034,12,FL,Fernandina Beach,89,Nassau,2013
32035,0,0,0,0,1,0,0,32035,12,FL,Fernandina Beach,89,Nassau,2013
32038,0,0,0,1,0,0,0,32038,12,FL,Fort White,23,Columbia,2013
32044,0,0,0,0,0,0,0,32044,12,FL,Hampton,7,Bradford,2013
32052,1,1,1,3,0,1,0,32052,12,FL,Jasper,47,Hamilton,2013
32055,0,0,0,1,0,0,0,32055,12,FL,Lake City,23,Columbia,2013
32058,0,0,0,3,1,0,0,32058,12,FL,Lawtey,7,Bradford,2013
32063,0,0,0,0,0,0,0,32063,12,FL,Macclenny,3,Baker,2013
32064,0,0,0,0,0,0,0,32064,12,FL,Live Oak,121,Suwannee,2013
32065,0,0,0,0,0,1,0,32065,12,FL,Orange Park,19,Clay,2013
32068,0,0,0,2,1,1,0,32068,12,FL,Middleburg,19,Clay,2013
32071,0,0,1,0,0,0,0,32071,12,FL,O Brien,121,Suwannee,2013
32081,0,0,0,0,0,1,0,32081,12,FL,Ponte Vedra,109,Saint Johns,2013
32084,0,0,0,0,0,0,0,32084,12,FL,Saint Augustine,109,Saint Johns,2013
32091,0,0,0,1,0,1,0,32091,12,FL,Starke,7,Bradford,2013
32092,0,0,0,0,0,0,0,32092,12,FL,Saint Augustine,109,Saint Johns,2013
32097,0,0,0,0,1,0,0,32097,12,FL,Yulee,89,Nassau,2013
32112,0,0,0,0,0,0,0,32112,12,FL,Crescent City,107,Putnam,2013
32114,0,0,2,0,0,0,0,32114,12,FL,Daytona Beach,127,Volusia,2013
32118,0,0,0,0,0,0,0,32118,12,FL,Daytona Beach,127,Volusia,2013
32119,0,0,1,1,0,0,1,32119,12,FL,Daytona Beach,127,Volusia,2013
32127,0,0,0,0,0,0,0,32127,12,FL,Port Orange,127,Volusia,2013
32129,0,1,0,2,0,1,0,32129,12,FL,Port Orange,127,Volusia,2013
32132,0,0,0,1,0,0,0,32132,12,FL,Edgewater,127,Volusia,2013
32134,0,0,1,0,0,0,0,32134,12,FL,Fort Mc Coy,83,Marion,2013
32137,0,0,0,1,0,0,0,32137,12,FL,Palm Coast,35,Flagler,2013
32141,1,0,1,2,0,0,0,32141,12,FL,Edgewater,127,Volusia,2013
32148,0,0,0,4,1,2,0,32148,12,FL,Interlachen,107,Putnam,2013
32159,0,1,0,2,1,1,0,32159,12,FL,Lady Lake,69,Lake,2013
32162,0,0,0,1,0,0,0,32162,12,FL,The Villages,119,Sumter,2013
32163,0,0,0,1,0,0,0,32163,12,FL,The Villages,119,Sumter,2013
32164,0,1,0,1,0,0,0,32164,12,FL,Palm Coast,35,Flagler,2013
32168,0,0,0,1,0,1,0,32168,12,FL,New Smyrna Beach,127,Volusia,2013
32174,0,1,0,1,0,2,0,32174,12,FL,Ormond Beach,127,Volusia,2013
32181,0,0,0,0,0,0,0,32181,12,FL,Pomona Park,107,Putnam,2013
32205,1,0,0,1,0,1,0,32205,12,FL,Jacksonville,31,Duval,2013
32206,0,0,0,1,0,0,0,32206,12,FL,Jacksonville,31,Duval,2013
32207,0,0,0,0,0,0,0,32207,12,FL,Jacksonville,31,Duval,2013
32208,0,0,0,1,0,0,0,32208,12,FL,Jacksonville,31,Duval,2013
32209,0,0,0,2,0,0,0,32209,12,FL,Jacksonville,31,Duval,2013
32210,0,0,0,3,0,3,0,32210,12,FL,Jacksonville,31,Duval,2013
32216,1,0,0,1,0,0,0,32216,12,FL,Jacksonville,31,Duval,2013
32217,0,0,0,2,0,1,0,32217,12,FL,Jacksonville,31,Duval,2013
32218,0,0,0,1,1,0,0,32218,12,FL,Jacksonville,31,Duval,2013
32219,0,0,0,1,1,0,0,32219,12,FL,Jacksonville,31,Duval,2013
32224,0,0,1,1,0,0,0,32224,12,FL,Jacksonville,31,Duval,2013
32225,0,0,0,2,0,3,0,32225,12,FL,Jacksonville,31,Duval,2013
32233,0,0,0,1,0,0,0,32233,12,FL,Atlantic Beach,31,Duval,2013
32244,0,0,2,4,1,3,0,32244,12,FL,Jacksonville,31,Duval,2013
32246,0,0,0,1,1,1,0,32246,12,FL,Jacksonville,31,Duval,2013
32250,0,0,0,2,0,3,0,32250,12,FL,Jacksonville Beach,31,Duval,2013
32254,0,0,0,5,0,3,0,32254,12,FL,Jacksonville,31,Duval,2013
32256,0,2,0,1,1,1,0,32256,12,FL,Jacksonville,31,Duval,2013
32257,0,0,0,1,1,0,0,32257,12,FL,Jacksonville,31,Duval,2013
32277,0,1,2,3,0,2,0,32277,12,FL,Jacksonville,31,Duval,2013
32309,0,0,0,1,0,0,0,32309,12,FL,Tallahassee,73,Leon,2013
32311,0,0,0,0,0,1,0,32311,12,FL,Tallahassee,73,Leon,2013
32312,0,0,0,0,0,0,0,32312,12,FL,Tallahassee,73,Leon,2013
32327,0,0,0,0,0,0,0,32327,12,FL,Crawfordville,129,Wakulla,2013
32334,0,1,0,0,0,1,0,32334,12,FL,Hosford,77,Liberty,2013
32347,0,2,2,1,0,0,0,32347,12,FL,Perry,123,Taylor,2013
32351,1,1,0,1,0,1,0,32351,12,FL,Quincy,39,Gadsden,2013
32352,0,0,0,0,0,0,0,32352,12,FL,Quincy,39,Gadsden,2013
32401,0,1,1,4,0,4,0,32401,12,FL,Panama City,5,Bay,2013
32407,1,0,0,0,1,0,0,32407,12,FL,Panama City Beach,5,Bay,2013
32413,0,0,1,1,0,1,0,32413,12,FL,Panama City Beach,5,Bay,2013
32425,0,0,0,0,0,0,0,32425,12,FL,Bonifay,59,Holmes,2013
32430,0,0,0,0,0,0,0,32430,12,FL,Clarksville,13,Calhoun,2013
32433,0,0,0,1,0,1,0,32433,12,FL,Defuniak Springs,131,Walton,2013
32444,1,1,0,1,0,1,0,32444,12,FL,Lynn Haven,5,Bay,2013
32505,1,1,1,0,1,1,0,32505,12,FL,Pensacola,33,Escambia,2013
32506,1,0,0,0,1,0,0,32506,12,FL,Pensacola,33,Escambia,2013
32507,0,0,0,1,0,1,0,32507,12,FL,Pensacola,33,Escambia,2013
32514,1,0,0,2,1,1,0,32514,12,FL,Pensacola,33,Escambia,2013
32526,0,0,0,1,0,1,0,32526,12,FL,Pensacola,33,Escambia,2013
32533,0,0,0,1,0,1,0,32533,12,FL,Cantonment,33,Escambia,2013
32534,0,0,0,1,0,0,0,32534,12,FL,Pensacola,33,Escambia,2013
32539,0,2,3,1,0,1,0,32539,12,FL,Crestview,91,Okaloosa,2013
32547,0,0,0,2,0,0,0,32547,12,FL,Fort Walton Beach,91,Okaloosa,2013
32548,0,0,0,2,0,3,0,32548,12,FL,Fort Walton Beach,91,Okaloosa,2013
32566,0,1,0,2,0,1,0,32566,12,FL,Navarre,113,Santa Rosa,2013
32568,0,0,0,1,0,0,0,32568,12,FL,McDavid,33,Escambia,2013
32569,0,0,0,0,0,0,0,32569,12,FL,Mary Esther,91,Okaloosa,2013
32570,0,0,0,0,0,1,0,32570,12,FL,Milton,113,Santa Rosa,2013
32571,0,0,0,0,0,1,0,32571,12,FL,Milton,113,Santa Rosa,2013
32601,0,0,0,0,0,0,0,32601,12,FL,Gainesville,1,Alachua,2013
32607,0,0,0,0,0,0,0,32607,12,FL,Gainesville,1,Alachua,2013
32653,0,0,0,0,0,0,0,32653,12,FL,Gainesville,1,Alachua,2013
32656,0,0,0,0,0,0,0,32656,12,FL,Keystone Heights,19,Clay,2013
32693,0,0,0,1,0,0,0,32693,12,FL,Trenton,41,Gilchrist,2013
32694,0,0,0,1,0,1,0,32694,12,FL,Waldo,1,Alachua,2013
32701,0,0,0,0,0,0,0,32701,12,FL,Altamonte Springs,117,Seminole,2013
32702,0,1,0,1,0,1,0,32702,12,FL,Altoona,69,Lake,2013
32703,0,1,1,6,0,2,0,32703,12,FL,Apopka,95,Orange,2013
32707,0,0,0,1,0,0,0,32707,12,FL,Casselberry,117,Seminole,2013
32708,0,0,0,0,0,0,0,32708,12,FL,Winter Springs,117,Seminole,2013
32712,0,0,0,0,0,1,0,32712,12,FL,Apopka,95,Orange,2013
32720,0,0,1,1,0,1,0,32720,12,FL,Deland,127,Volusia,2013
32724,0,0,1,2,0,1,0,32724,12,FL,Deland,127,Volusia,2013
32725,0,1,0,0,0,1,0,32725,12,FL,Deltona,127,Volusia,2013
32726,0,0,0,0,0,0,0,32726,12,FL,Eustis,69,Lake,2013
32738,0,0,0,2,0,1,0,32738,12,FL,Deltona,127,Volusia,2013
32746,0,0,0,2,0,2,0,32746,12,FL,Lake Mary,117,Seminole,2013
32763,0,0,0,2,0,1,0,32763,12,FL,Orange City,127,Volusia,2013
32764,0,0,0,1,0,0,0,32764,12,FL,Osteen,127,Volusia,2013
32765,0,0,0,0,0,0,0,32765,12,FL,Oviedo,117,Seminole,2013
32766,0,0,0,1,0,0,0,32766,12,FL,Oviedo,117,Seminole,2013
32767,1,0,0,1,0,0,0,32767,12,FL,Paisley,69,Lake,2013
32771,0,0,0,4,0,1,0,32771,12,FL,Sanford,117,Seminole,2013
32773,0,0,1,1,0,1,0,32773,12,FL,Sanford,117,Seminole,2013
32778,0,1,0,3,1,2,1,32778,12,FL,Tavares,69,Lake,2013
32779,0,0,0,0,0,0,0,32779,12,FL,Longwood,117,Seminole,2013
32780,0,0,0,1,0,1,0,32780,12,FL,Titusville,9,Brevard,2013
32792,0,1,0,3,0,1,0,32792,12,FL,Winter Park,95,Orange,2013
32796,1,1,1,0,1,0,0,32796,12,FL,Titusville,9,Brevard,2013
32805,0,1,1,1,0,0,0,32805,12,FL,Orlando,95,Orange,2013
32806,0,0,0,1,0,0,0,32806,12,FL,Orlando,95,Orange,2013
32808,0,0,0,0,0,0,0,32808,12,FL,Orlando,95,Orange,2013
32810,0,0,0,2,0,1,0,32810,12,FL,Orlando,95,Orange,2013
32811,0,0,0,4,0,2,0,32811,12,FL,Orlando,95,Orange,2013
32812,0,0,0,4,0,2,0,32812,12,FL,Orlando,95,Orange,2013
32814,0,0,0,0,0,0,0,32814,12,FL,Orlando,95,Orange,2013
32817,0,0,0,0,0,0,0,32817,12,FL,Orlando,95,Orange,2013
32822,0,0,0,4,0,2,0,32822,12,FL,Orlando,95,Orange,2013
32825,0,0,0,1,0,1,0,32825,12,FL,Orlando,95,Orange,2013
32826,0,0,0,2,0,2,0,32826,12,FL,Orlando,95,Orange,2013
32828,0,0,0,2,0,0,0,32828,12,FL,Orlando,95,Orange,2013
32832,0,0,0,0,0,0,0,32832,12,FL,Orlando,95,Orange,2013
32835,0,0,0,1,0,1,0,32835,12,FL,Orlando,95,Orange,2013
32837,0,0,0,1,0,0,0,32837,12,FL,Orlando,95,Orange,2013
32839,0,0,0,4,0,2,0,32839,12,FL,Orlando,95,Orange,2013
32904,0,1,0,1,0,2,0,32904,12,FL,Melbourne,9,Brevard,2013
32905,0,0,0,0,0,1,0,32905,12,FL,Palm Bay,9,Brevard,2013
32906,0,0,0,1,0,0,0,32906,12,FL,Palm Bay,9,Brevard,2013
32907,0,0,0,0,0,0,0,32907,12,FL,Palm Bay,9,Brevard,2013
32908,0,0,0,0,0,0,0,32908,12,FL,Palm Bay,9,Brevard,2013
32909,0,0,0,0,0,0,0,32909,12,FL,Palm Bay,9,Brevard,2013
32920,0,0,0,1,0,1,0,32920,12,FL,Cape Canaveral,9,Brevard,2013
32935,0,1,0,3,0,4,0,32935,12,FL,Melbourne,9,Brevard,2013
32937,0,0,0,0,0,0,0,32937,12,FL,Satellite Beach,9,Brevard,2013
32940,0,0,0,1,0,0,0,32940,12,FL,Melbourne,9,Brevard,2013
32948,0,0,0,3,0,2,0,32948,12,FL,Fellsmere,61,Indian River,2013
32951,0,0,0,0,0,0,0,32951,12,FL,Melbourne Beach,9,Brevard,2013
32953,0,0,0,0,0,0,0,32953,12,FL,Merritt Island,9,Brevard,2013
32958,0,0,0,1,0,0,0,32958,12,FL,Sebastian,61,Indian River,2013
32960,0,0,0,1,0,0,0,32960,12,FL,Vero Beach,61,Indian River,2013
32966,0,0,0,0,0,0,0,32966,12,FL,Vero Beach,61,Indian River,2013
32967,0,0,0,2,0,2,0,32967,12,FL,Vero Beach,61,Indian River,2013
32968,0,0,0,1,0,0,0,32968,12,FL,Vero Beach,61,Indian River,2013
33004,0,0,0,2,0,0,0,33004,12,FL,Dania,11,Broward,2013
33012,0,1,1,0,0,0,0,33012,12,FL,Hialeah,86,Miami-Dade,2013
33013,0,0,0,0,0,1,0,33013,12,FL,Hialeah,86,Miami-Dade,2013
33016,0,0,0,0,0,0,0,33016,12,FL,Hialeah,86,Miami-Dade,2013
33023,0,0,0,0,0,0,0,33023,12,FL,Hollywood,11,Broward,2013
33030,0,0,0,0,0,0,0,33030,12,FL,Homestead,86,Miami-Dade,2013
33032,0,0,0,1,0,1,0,33032,12,FL,Homestead,86,Miami-Dade,2013
33034,0,0,0,1,1,3,0,33034,12,FL,Homestead,86,Miami-Dade,2013
33037,0,0,0,0,0,0,0,33037,12,FL,Key Largo,87,Monroe,2013
33040,0,0,0,0,0,0,0,33040,12,FL,Key West,87,Monroe,2013
33054,0,0,0,0,0,0,0,33054,12,FL,Opa Locka,86,Miami-Dade,2013
33060,1,1,1,3,1,1,0,33060,12,FL,Pompano Beach,11,Broward,2013
33064,0,1,0,0,1,0,0,33064,12,FL,Pompano Beach,11,Broward,2013
33065,0,0,0,1,0,0,0,33065,12,FL,Coral Springs,11,Broward,2013
33071,0,0,0,2,0,1,0,33071,12,FL,Coral Springs,11,Broward,2013
33076,0,0,0,0,0,0,0,33076,12,FL,Pompano Beach,11,Broward,2013
33136,0,0,0,0,0,0,0,33136,12,FL,Miami,86,Miami-Dade,2013
33141,0,0,1,1,0,0,0,33141,12,FL,Miami Beach,86,Miami-Dade,2013
33150,0,0,0,1,0,0,0,33150,12,FL,Miami,86,Miami-Dade,2013
33162,1,1,0,1,1,1,0,33162,12,FL,Miami,86,Miami-Dade,2013
33167,0,1,0,0,0,0,0,33167,12,FL,Miami,86,Miami-Dade,2013
33169,0,1,0,0,1,0,0,33169,12,FL,Miami,86,Miami-Dade,2013
33190,0,0,0,3,0,2,0,33190,12,FL,Miami,86,Miami-Dade,2013
33305,0,0,0,0,0,0,0,33305,12,FL,Fort Lauderdale,11,Broward,2013
33308,0,0,0,0,0,0,0,33308,12,FL,Fort Lauderdale,11,Broward,2013
33310,0,0,0,0,0,1,0,33310,12,FL,Fort Lauderdale,11,Broward,2013
33311,0,2,1,3,1,2,0,33311,12,FL,Fort Lauderdale,11,Broward,2013
33312,0,0,0,1,0,0,0,33312,12,FL,Fort Lauderdale,11,Broward,2013
33324,0,0,0,0,0,0,0,33324,12,FL,Fort Lauderdale,11,Broward,2013
33325,0,0,0,0,0,0,0,33325,12,FL,Fort Lauderdale,11,Broward,2013
33330,0,0,0,0,0,0,0,33330,12,FL,Fort Lauderdale,11,Broward,2013
33331,0,0,0,1,0,1,0,33331,12,FL,Fort Lauderdale,11,Broward,2013
33351,0,0,0,2,1,0,0,33351,12,FL,Fort Lauderdale,11,Broward,2013
33404,0,0,0,0,0,0,0,33404,12,FL,West Palm Beach,99,Palm Beach,2013
33405,0,0,0,3,0,1,0,33405,12,FL,West Palm Beach,99,Palm Beach,2013
33409,1,1,0,0,0,0,0,33409,12,FL,West Palm Beach,99,Palm Beach,2013
33410,0,0,0,0,0,0,0,33410,12,FL,Palm Beach Gardens,99,Palm Beach,2013
33412,0,0,0,0,0,0,0,33412,12,FL,West Palm Beach,99,Palm Beach,2013
33414,0,0,0,0,0,0,0,33414,12,FL,Wellington,99,Palm Beach,2013
33415,0,0,0,0,0,0,0,33415,12,FL,West Palm Beach,99,Palm Beach,2013
33429,0,0,1,0,0,0,0,33429,12,FL,Boca Raton,99,Palm Beach,2013
33440,0,0,0,1,0,0,0,33440,12,FL,Clewiston,51,Hendry,2013
33441,0,0,0,1,0,1,0,33441,12,FL,Deerfield Beach,11,Broward,2013
33442,0,0,0,1,0,0,0,33442,12,FL,Deerfield Beach,11,Broward,2013
33445,0,0,0,0,0,0,0,33445,12,FL,Delray Beach,99,Palm Beach,2013
33458,0,0,0,0,3,3,0,33458,12,FL,Jupiter,99,Palm Beach,2013
33460,0,0,0,5,0,1,0,33460,12,FL,Lake Worth,99,Palm Beach,2013
33461,0,0,0,0,0,0,0,33461,12,FL,Lake Worth,99,Palm Beach,2013
33463,0,0,0,1,0,1,0,33463,12,FL,Lake Worth,99,Palm Beach,2013
33471,0,1,1,0,0,0,0,33471,12,FL,Moore Haven,43,Glades,2013
33477,0,0,0,1,0,0,0,33477,12,FL,Jupiter,99,Palm Beach,2013
33487,0,0,0,0,0,0,0,33487,12,FL,Boca Raton,99,Palm Beach,2013
33493,0,0,0,0,0,0,0,33493,12,FL,South Bay,99,Palm Beach,2013
33503,0,0,0,3,0,2,0,33503,12,FL,Balm,57,Hillsborough,2013
33510,0,0,0,1,0,2,1,33510,12,FL,Brandon,57,Hillsborough,2013
33523,0,0,0,1,0,0,0,33523,12,FL,Dade City,101,Pasco,2013
33527,1,0,0,57,3,36,0,33527,12,FL,Dover,57,Hillsborough,2013
33534,0,0,0,0,0,0,0,33534,12,FL,Gibsonton,57,Hillsborough,2013
33538,0,0,0,1,0,0,0,33538,12,FL,Lake Panasoffkee,119,Sumter,2013
33540,0,1,1,1,0,1,0,33540,12,FL,Zephyrhills,101,Pasco,2013
33541,0,1,0,1,0,0,0,33541,12,FL,Zephyrhills,101,Pasco,2013
33542,0,0,0,4,0,3,0,33542,12,FL,Zephyrhills,101,Pasco,2013
33545,0,0,0,2,0,1,0,33545,12,FL,Wesley Chapel,101,Pasco,2013
33547,0,0,0,2,0,0,0,33547,12,FL,Lithia,57,Hillsborough,2013
33558,0,0,0,1,0,0,0,33558,12,FL,Lutz,57,Hillsborough,2013
33559,0,0,0,0,0,0,0,33559,12,FL,Lutz,57,Hillsborough,2013
33563,0,0,0,7,1,3,0,33563,12,FL,Plant City,57,Hillsborough,2013
33564,0,0,0,4,0,3,0,33564,12,FL,Plant City,57,Hillsborough,2013
33565,0,0,0,10,2,9,0,33565,12,FL,Plant City,57,Hillsborough,2013
33566,0,1,0,7,0,10,0,33566,12,FL,Plant City,57,Hillsborough,2013
33567,0,0,0,13,0,5,0,33567,12,FL,Plant City,57,Hillsborough,2013
33569,0,0,0,6,0,3,0,33569,12,FL,Riverview,57,Hillsborough,2013
33570,0,0,0,1,0,0,0,33570,12,FL,Ruskin,57,Hillsborough,2013
33571,0,0,0,3,0,2,0,33571,12,FL,Sun City Center,57,Hillsborough,2013
33573,0,0,0,0,0,0,0,33573,12,FL,Sun City Center,57,Hillsborough,2013
33575,0,0,0,1,0,4,0,33575,12,FL,Ruskin,57,Hillsborough,2013
33576,1,1,1,0,1,0,0,33576,12,FL,San Antonio,101,Pasco,2013
33578,0,0,0,1,0,2,0,33578,12,FL,Riverview,57,Hillsborough,2013
33579,0,0,0,5,0,0,0,33579,12,FL,Riverview,57,Hillsborough,2013
33584,0,0,0,0,0,0,0,33584,12,FL,Seffner,57,Hillsborough,2013
33586,0,0,0,0,0,0,0,33586,12,FL,Sun City,57,Hillsborough,2013
33587,0,0,0,4,0,3,0,33587,12,FL,Sydney,57,Hillsborough,2013
33592,0,0,0,0,0,0,0,33592,12,FL,Thonotosassa,57,Hillsborough,2013
33594,0,0,0,1,0,0,0,33594,12,FL,Valrico,57,Hillsborough,2013
33597,0,0,0,0,0,0,0,33597,12,FL,Webster,119,Sumter,2013
33598,0,0,1,16,1,14,0,33598,12,FL,Wimauma,57,Hillsborough,2013
33601,0,0,0,0,0,0,0,33601,12,FL,Tampa,57,Hillsborough,2013
33603,0,0,0,0,0,0,0,33603,12,FL,Tampa,57,Hillsborough,2013
33604,0,0,0,2,0,1,0,33604,12,FL,Tampa,57,Hillsborough,2013
33605,0,0,0,0,0,0,0,33605,12,FL,Tampa,57,Hillsborough,2013
33607,0,0,0,1,0,1,0,33607,12,FL,Tampa,57,Hillsborough,2013
33610,0,1,0,3,1,0,0,33610,12,FL,Tampa,57,Hillsborough,2013
33612,0,1,1,0,0,0,0,33612,12,FL,Tampa,57,Hillsborough,2013
33613,0,0,0,4,0,1,0,33613,12,FL,Tampa,57,Hillsborough,2013
33614,0,0,0,0,0,1,0,33614,12,FL,Tampa,57,Hillsborough,2013
33615,0,0,0,3,0,1,0,33615,12,FL,Tampa,57,Hillsborough,2013
33618,0,0,0,0,0,0,0,33618,12,FL,Tampa,57,Hillsborough,2013
33619,0,0,0,0,0,1,0,33619,12,FL,Tampa,57,Hillsborough,2013
33624,0,0,0,1,0,0,0,33624,12,FL,Tampa,57,Hillsborough,2013
33634,0,0,0,1,0,0,0,33634,12,FL,Tampa,57,Hillsborough,2013
33647,0,0,0,0,0,0,0,33647,12,FL,Tampa,57,Hillsborough,2013
33701,1,0,0,1,0,1,1,33701,12,FL,Saint Petersburg,103,Pinellas,2013
33702,0,0,0,0,0,1,0,33702,12,FL,Saint Petersburg,103,Pinellas,2013
33705,0,0,0,3,0,2,0,33705,12,FL,Saint Petersburg,103,Pinellas,2013
33706,0,0,1,0,0,1,0,33706,12,FL,Saint Petersburg,103,Pinellas,2013
33707,0,1,0,1,0,0,0,33707,12,FL,Saint Petersburg,103,Pinellas,2013
33708,0,0,0,0,0,1,0,33708,12,FL,Saint Petersburg,103,Pinellas,2013
33709,0,0,0,1,0,0,0,33709,12,FL,Saint Petersburg,103,Pinellas,2013
33710,0,0,0,0,0,0,0,33710,12,FL,Saint Petersburg,103,Pinellas,2013
33713,0,0,0,0,0,1,0,33713,12,FL,Saint Petersburg,103,Pinellas,2013
33714,0,1,0,1,0,1,0,33714,12,FL,Saint Petersburg,103,Pinellas,2013
33733,0,0,0,0,0,1,0,33733,12,FL,Saint Petersburg,103,Pinellas,2013
33736,0,0,0,0,1,1,0,33736,12,FL,Saint Petersburg,103,Pinellas,2013
33755,0,0,1,2,0,2,0,33755,12,FL,Clearwater,103,Pinellas,2013
33756,0,0,0,2,0,3,0,33756,12,FL,Clearwater,103,Pinellas,2013
33759,0,1,0,0,0,0,0,33759,12,FL,Clearwater,103,Pinellas,2013
33760,0,0,0,0,0,0,0,33760,12,FL,Clearwater,103,Pinellas,2013
33761,0,0,0,1,0,0,0,33761,12,FL,Clearwater,103,Pinellas,2013
33763,0,0,1,0,0,0,0,33763,12,FL,Clearwater,103,Pinellas,2013
33764,0,0,0,1,0,0,0,33764,12,FL,Clearwater,103,Pinellas,2013
33765,0,0,0,0,0,1,0,33765,12,FL,Clearwater,103,Pinellas,2013
33770,0,0,0,1,0,0,0,33770,12,FL,Largo,103,Pinellas,2013
33771,0,0,0,1,3,1,0,33771,12,FL,Largo,103,Pinellas,2013
33773,0,0,0,0,0,0,0,33773,12,FL,Largo,103,Pinellas,2013
33777,0,0,0,0,0,0,0,33777,12,FL,Seminole,103,Pinellas,2013
33778,0,0,0,2,0,2,0,33778,12,FL,Largo,103,Pinellas,2013
33781,0,0,0,1,0,1,0,33781,12,FL,Pinellas Park,103,Pinellas,2013
33782,0,0,0,2,0,0,0,33782,12,FL,Pinellas Park,103,Pinellas,2013
33783,0,0,0,0,0,0,0,,,,,,,2013
33801,0,0,0,5,0,4,0,33801,12,FL,Lakeland,105,Polk,2013
33803,0,0,0,1,0,0,0,33803,12,FL,Lakeland,105,Polk,2013
33805,1,1,1,3,0,1,0,33805,12,FL,Lakeland,105,Polk,2013
33809,0,0,0,0,0,0,0,33809,12,FL,Lakeland,105,Polk,2013
33810,0,1,0,2,0,3,0,33810,12,FL,Lakeland,105,Polk,2013
33811,0,0,0,0,0,0,0,33811,12,FL,Lakeland,105,Polk,2013
33812,0,0,0,1,0,1,0,33812,12,FL,Lakeland,105,Polk,2013
33815,0,0,0,2,0,2,0,33815,12,FL,Lakeland,105,Polk,2013
33823,0,0,0,0,0,0,0,33823,12,FL,Auburndale,105,Polk,2013
33825,0,1,0,3,0,2,0,33825,12,FL,Avon Park,55,Highlands,2013
33830,0,0,0,2,0,2,0,33830,12,FL,Bartow,105,Polk,2013
33834,0,0,1,2,0,1,0,33834,12,FL,Bowling Green,49,Hardee,2013
33837,0,0,0,0,0,2,0,33837,12,FL,Davenport,105,Polk,2013
33839,0,0,0,1,0,0,0,33839,12,FL,Eagle Lake,105,Polk,2013
33841,0,0,0,5,0,2,0,33841,12,FL,Fort Meade,105,Polk,2013
33843,0,0,0,0,0,3,0,33843,12,FL,Frostproof,105,Polk,2013
33850,0,0,0,0,0,0,0,33850,12,FL,Lake Alfred,105,Polk,2013
33852,0,0,0,1,0,1,0,33852,12,FL,Lake Placid,55,Highlands,2013
33853,0,0,0,1,0,0,0,33853,12,FL,Lake Wales,105,Polk,2013
33857,0,0,1,2,0,0,0,33857,12,FL,Lorida,55,Highlands,2013
